time     loop_value_0    n_0   loop_value_1    n_1   loop_value_2    n_2  
7300  -0.000716  -0.985030   -0.000711  -0.977736   0.000711  0.978108   
7400  -0.000716  -0.985043   -0.000711  -0.977783   0.000711  0.977971   
7500  -0.000717  -0.985055   -0.000711  -0.977831   0.000711  0.977831   
7600  -0.000717  -0.985067   -0.000711  -0.977879   0.000711  0.977689   
7700  -0.000717  -0.985077   -0.000711  -0.977928   0.000711  0.977545   
7800  -0.000717  -0.985087   -0.000711  -0.977977   0.000711  0.977398   
7900  -0.000717  -0.985095   -0.000711  -0.978028   0.000711  0.977248   
8000  -0.000717  -0.985101   -0.000711  -0.978079   0.000711  0.977097   
8100  -0.000717  -0.985106   -0.000711  -0.978131   0.000711  0.976943   
8200  -0.000717  -0.985109   -0.000712  -0.978185   0.000710  0.976788   
8300  -0.000717  -0.985110   -0.000712  -0.978240   0.000710  0.976630   
8400  -0.000717  -0.985109   -0.000712  -0.978297   0.000710  0.976470   
8500  -0.000717  -0.985106   -0.000712  -0.978355   0.000710  0.976309   
8600  -0.000717  -0.985100   -0.000712  -0.978415   0.000710  0.976145   
8700  -0.000717  -0.985092   -0.000712  -0.978477   0.000710  0.975980   
8800  -0.000717  -0.985081   -0.000712  -0.978541   0.000710  0.975813   
8900  -0.000717  -0.985067   -0.000712  -0.978607   0.000710  0.975645   
9000  -0.000716  -0.985051   -0.000712  -0.978676   0.000710  0.975475   
9100  -0.000716  -0.985031   -0.000712  -0.978747   0.000709  0.975303   
9200  -0.000716  -0.985007   -0.000712  -0.978821   0.000709  0.975131   
9300  -0.000716  -0.984981   -0.000712  -0.978897   0.000709  0.974956   
9400  -0.000716  -0.984951   -0.000712  -0.978977   0.000709  0.974781   
9500  -0.000716  -0.984917   -0.000712  -0.979059   0.000709  0.974604   
9600  -0.000716  -0.984879   -0.000712  -0.979145   0.000709  0.974426   
9700  -0.000716  -0.984838   -0.000712  -0.979233   0.000709  0.974247   
9800  -0.000716  -0.984793   -0.000712  -0.979325   0.000709  0.974066   
9900  -0.000716  -0.984744   -0.000712  -0.979420   0.000708  0.973885   
10000  -0.000716  -0.984692   -0.000712  -0.979518   0.000708  0.973702   
10100  -0.000716  -0.984635   -0.000713  -0.979620   0.000708  0.973518   
10200  -0.000716  -0.984575   -0.000713  -0.979724   0.000708  0.973333   
10300  -0.000716  -0.984510   -0.000713  -0.979832   0.000708  0.973147   
10400  -0.000716  -0.984442   -0.000713  -0.979944   0.000708  0.972960   
10500  -0.000716  -0.984369   -0.000713  -0.980058   0.000708  0.972772   
10600  -0.000716  -0.984293   -0.000713  -0.980176   0.000707  0.972583   
10700  -0.000716  -0.984213   -0.000713  -0.980296   0.000707  0.972393   
10800  -0.000716  -0.984129   -0.000713  -0.980420   0.000707  0.972202   
10900  -0.000716  -0.984041   -0.000713  -0.980547   0.000707  0.972009   
11000  -0.000716  -0.983950   -0.000713  -0.980676   0.000707  0.971815   
11100  -0.000716  -0.983855   -0.000713  -0.980808   0.000707  0.971620   
11200  -0.000716  -0.983757   -0.000714  -0.980942   0.000707  0.971424   
11300  -0.000715  -0.983656   -0.000714  -0.981079   0.000706  0.971227   
11400  -0.000715  -0.983551   -0.000714  -0.981218   0.000706  0.971028   
11500  -0.000715  -0.983443   -0.000714  -0.981360   0.000706  0.970828   
11600  -0.000715  -0.983332   -0.000714  -0.981503   0.000706  0.970626   
11700  -0.000715  -0.983218   -0.000714  -0.981648   0.000706  0.970423   
11800  -0.000715  -0.983101   -0.000714  -0.981795   0.000706  0.970219   
11900  -0.000715  -0.982982   -0.000714  -0.981944   0.000706  0.970013   
12000  -0.000715  -0.982860   -0.000714  -0.982094   0.000705  0.969805   
12100  -0.000715  -0.982736   -0.000714  -0.982245   0.000705  0.969596   
12200  -0.000715  -0.982609   -0.000715  -0.982398   0.000705  0.969385   
12300  -0.000715  -0.982481   -0.000715  -0.982552   0.000705  0.969173   
12400  -0.000715  -0.982350   -0.000715  -0.982706   0.000705  0.968958   
12500  -0.000714  -0.982217   -0.000715  -0.982862   0.000705  0.968742   
12600  -0.000714  -0.982083   -0.000715  -0.983018   0.000704  0.968524   
12700  -0.000714  -0.981946   -0.000715  -0.983175   0.000704  0.968305   
12800  -0.000714  -0.981808   -0.000715  -0.983333   0.000704  0.968083   
12900  -0.000714  -0.981669   -0.000715  -0.983492   0.000704  0.967860   
13000  -0.000714  -0.981528   -0.000715  -0.983651   0.000704  0.967635   
