time     loop_value_0    n_0   loop_value_1    n_1   loop_value_2    n_2  
14000  0.000730  1.003911   0.000734  1.009145   0.000735  1.010705   
14100  0.000730  1.003847   0.000734  1.009146   0.000735  1.010718   
14200  0.000730  1.003780   0.000734  1.009147   0.000735  1.010731   
14300  0.000730  1.003711   0.000734  1.009148   0.000735  1.010744   
14400  0.000730  1.003640   0.000734  1.009150   0.000735  1.010757   
14500  0.000730  1.003567   0.000734  1.009151   0.000735  1.010770   
14600  0.000730  1.003492   0.000734  1.009153   0.000735  1.010784   
14700  0.000730  1.003416   0.000734  1.009154   0.000735  1.010798   
14800  0.000730  1.003337   0.000734  1.009155   0.000735  1.010812   
14900  0.000730  1.003257   0.000734  1.009156   0.000735  1.010827   
15000  0.000730  1.003175   0.000734  1.009157   0.000735  1.010842   
15100  0.000730  1.003091   0.000734  1.009157   0.000735  1.010857   
15200  0.000730  1.003006   0.000734  1.009156   0.000735  1.010874   
15300  0.000729  1.002920   0.000734  1.009155   0.000735  1.010891   
15400  0.000729  1.002832   0.000734  1.009153   0.000735  1.010909   
15500  0.000729  1.002742   0.000734  1.009151   0.000735  1.010928   
15600  0.000729  1.002652   0.000734  1.009148   0.000735  1.010947   
15700  0.000729  1.002560   0.000734  1.009144   0.000735  1.010968   
15800  0.000729  1.002468   0.000734  1.009140   0.000735  1.010989   
15900  0.000729  1.002374   0.000734  1.009134   0.000735  1.011011   
16000  0.000729  1.002279   0.000734  1.009129   0.000735  1.011034   
16100  0.000729  1.002184   0.000734  1.009122   0.000735  1.011058   
16200  0.000729  1.002087   0.000734  1.009115   0.000735  1.011082   
16300  0.000729  1.001990   0.000734  1.009107   0.000735  1.011108   
16400  0.000729  1.001892   0.000734  1.009098   0.000735  1.011133   
16500  0.000729  1.001793   0.000734  1.009089   0.000735  1.011160   
16600  0.000729  1.001694   0.000734  1.009080   0.000736  1.011186   
16700  0.000729  1.001594   0.000734  1.009069   0.000736  1.011214   
16800  0.000728  1.001493   0.000734  1.009059   0.000736  1.011241   
16900  0.000728  1.001392   0.000734  1.009048   0.000736  1.011268   
17000  0.000728  1.001290   0.000734  1.009036   0.000736  1.011296   
17100  0.000728  1.001188   0.000734  1.009025   0.000736  1.011323   
17200  0.000728  1.001085   0.000734  1.009013   0.000736  1.011351   
17300  0.000728  1.000982   0.000734  1.009000   0.000736  1.011378   
17400  0.000728  1.000878   0.000734  1.008988   0.000736  1.011404   
17500  0.000728  1.000775   0.000734  1.008975   0.000736  1.011430   
17600  0.000728  1.000670   0.000734  1.008963   0.000736  1.011455   
17700  0.000728  1.000566   0.000734  1.008950   0.000736  1.011479   
17800  0.000728  1.000461   0.000734  1.008937   0.000736  1.011503   
17900  0.000728  1.000356   0.000734  1.008925   0.000736  1.011525   
18000  0.000728  1.000250   0.000734  1.008912   0.000736  1.011547   
18100  0.000727  1.000145   0.000734  1.008900   0.000736  1.011567   
18200  0.000727  1.000039   0.000734  1.008887   0.000736  1.011586   
18300  0.000727  0.999933   0.000734  1.008875   0.000736  1.011604   
18400  0.000727  0.999827   0.000734  1.008862   0.000736  1.011620   
18500  0.000727  0.999721   0.000734  1.008850   0.000736  1.011636   
18600  0.000727  0.999614   0.000734  1.008838   0.000736  1.011649   
18700  0.000727  0.999508   0.000734  1.008826   0.000736  1.011662   
18800  0.000727  0.999401   0.000734  1.008815   0.000736  1.011673   
18900  0.000727  0.999294   0.000734  1.008803   0.000736  1.011683   
19000  0.000727  0.999188   0.000734  1.008791   0.000736  1.011692   
19100  0.000727  0.999081   0.000734  1.008780   0.000736  1.011699   
19200  0.000727  0.998974   0.000734  1.008769   0.000736  1.011705   
19300  0.000727  0.998868   0.000734  1.008757   0.000736  1.011710   
19400  0.000726  0.998761   0.000734  1.008746   0.000736  1.011714   
19500  0.000726  0.998655   0.000734  1.008735   0.000736  1.011717   
19600  0.000726  0.998548   0.000734  1.008724   0.000736  1.011719   
19700  0.000726  0.998442   0.000734  1.008713   0.000736  1.011720   
19800  0.000726  0.998336   0.000734  1.008702   0.000736  1.011721   
19900  0.000726  0.998230   0.000734  1.008691   0.000736  1.011721   
20000  0.000726  0.998125   0.000734  1.008680   0.000736  1.011720   
