time     loop_value_0    n_0   loop_value_1    n_1   loop_value_2    n_2  
4500  -0.000723  -0.994569   -0.000718  -0.986581   0.000706  0.971034   
4600  -0.000723  -0.994581   -0.000718  -0.986610   0.000706  0.970952   
4700  -0.000723  -0.994593   -0.000718  -0.986639   0.000706  0.970869   
4800  -0.000723  -0.994606   -0.000718  -0.986670   0.000706  0.970785   
4900  -0.000723  -0.994618   -0.000718  -0.986702   0.000706  0.970699   
5000  -0.000723  -0.994631   -0.000718  -0.986735   0.000706  0.970612   
5100  -0.000723  -0.994643   -0.000718  -0.986770   0.000706  0.970525   
5200  -0.000723  -0.994656   -0.000718  -0.986805   0.000706  0.970435   
5300  -0.000723  -0.994669   -0.000718  -0.986842   0.000706  0.970345   
5400  -0.000724  -0.994682   -0.000718  -0.986879   0.000706  0.970252   
5500  -0.000724  -0.994695   -0.000718  -0.986917   0.000706  0.970158   
5600  -0.000724  -0.994708   -0.000718  -0.986957   0.000706  0.970063   
5700  -0.000724  -0.994722   -0.000718  -0.986997   0.000706  0.969965   
5800  -0.000724  -0.994736   -0.000718  -0.987038   0.000705  0.969866   
5900  -0.000724  -0.994750   -0.000718  -0.987079   0.000705  0.969764   
6000  -0.000724  -0.994764   -0.000718  -0.987121   0.000705  0.969661   
6100  -0.000724  -0.994779   -0.000718  -0.987164   0.000705  0.969555   
6200  -0.000724  -0.994793   -0.000718  -0.987207   0.000705  0.969447   
6300  -0.000724  -0.994808   -0.000718  -0.987251   0.000705  0.969337   
6400  -0.000724  -0.994823   -0.000718  -0.987295   0.000705  0.969225   
6500  -0.000724  -0.994839   -0.000718  -0.987339   0.000705  0.969110   
6600  -0.000724  -0.994854   -0.000718  -0.987384   0.000705  0.968992   
6700  -0.000724  -0.994869   -0.000718  -0.987429   0.000705  0.968872   
6800  -0.000724  -0.994884   -0.000718  -0.987474   0.000705  0.968750   
6900  -0.000724  -0.994899   -0.000718  -0.987519   0.000705  0.968625   
7000  -0.000724  -0.994914   -0.000718  -0.987565   0.000704  0.968497   
7100  -0.000724  -0.994928   -0.000718  -0.987611   0.000704  0.968367   
7200  -0.000724  -0.994943   -0.000718  -0.987657   0.000704  0.968234   
7300  -0.000724  -0.994956   -0.000718  -0.987704   0.000704  0.968099   
7400  -0.000724  -0.994969   -0.000718  -0.987751   0.000704  0.967961   
7500  -0.000724  -0.994981   -0.000718  -0.987798   0.000704  0.967821   
7600  -0.000724  -0.994993   -0.000719  -0.987846   0.000704  0.967678   
7700  -0.000724  -0.995003   -0.000719  -0.987895   0.000704  0.967533   
7800  -0.000724  -0.995013   -0.000719  -0.987944   0.000704  0.967386   
7900  -0.000724  -0.995020   -0.000719  -0.987995   0.000704  0.967236   
8000  -0.000724  -0.995027   -0.000719  -0.988046   0.000703  0.967084   
8100  -0.000724  -0.995032   -0.000719  -0.988098   0.000703  0.966930   
8200  -0.000724  -0.995035   -0.000719  -0.988152   0.000703  0.966774   
8300  -0.000724  -0.995036   -0.000719  -0.988207   0.000703  0.966615   
8400  -0.000724  -0.995036   -0.000719  -0.988263   0.000703  0.966455   
8500  -0.000724  -0.995032   -0.000719  -0.988321   0.000703  0.966293   
8600  -0.000724  -0.995027   -0.000719  -0.988381   0.000703  0.966129   
8700  -0.000724  -0.995019   -0.000719  -0.988443   0.000703  0.965963   
8800  -0.000724  -0.995008   -0.000719  -0.988507   0.000702  0.965796   
8900  -0.000724  -0.994995   -0.000719  -0.988573   0.000702  0.965627   
9000  -0.000724  -0.994978   -0.000719  -0.988642   0.000702  0.965456   
9100  -0.000724  -0.994959   -0.000719  -0.988713   0.000702  0.965284   
9200  -0.000724  -0.994936   -0.000719  -0.988787   0.000702  0.965110   
9300  -0.000724  -0.994910   -0.000719  -0.988863   0.000702  0.964935   
9400  -0.000724  -0.994881   -0.000719  -0.988943   0.000702  0.964759   
9500  -0.000724  -0.994847   -0.000719  -0.989025   0.000702  0.964582   
9600  -0.000724  -0.994811   -0.000719  -0.989111   0.000701  0.964403   
9700  -0.000724  -0.994770   -0.000720  -0.989199   0.000701  0.964223   
9800  -0.000724  -0.994726   -0.000720  -0.989291   0.000701  0.964041   
9900  -0.000723  -0.994678   -0.000720  -0.989386   0.000701  0.963859   
10000  -0.000723  -0.994626   -0.000720  -0.989484   0.000701  0.963676   
10100  -0.000723  -0.994571   -0.000720  -0.989586   0.000701  0.963491   
10200  -0.000723  -0.994511   -0.000720  -0.989691   0.000701  0.963305   
10300  -0.000723  -0.994448   -0.000720  -0.989799   0.000701  0.963119   
10400  -0.000723  -0.994380   -0.000720  -0.989910   0.000700  0.962931   
10500  -0.000723  -0.994309   -0.000720  -0.990024   0.000700  0.962742   
10600  -0.000723  -0.994234   -0.000720  -0.990142   0.000700  0.962552   
10700  -0.000723  -0.994155   -0.000720  -0.990263   0.000700  0.962360   
10800  -0.000723  -0.994073   -0.000720  -0.990386   0.000700  0.962168   
10900  -0.000723  -0.993987   -0.000720  -0.990513   0.000700  0.961974   
11000  -0.000723  -0.993897   -0.000721  -0.990642   0.000700  0.961780   
11100  -0.000723  -0.993804   -0.000721  -0.990774   0.000699  0.961584   
11200  -0.000723  -0.993707   -0.000721  -0.990909   0.000699  0.961387   
11300  -0.000723  -0.993607   -0.000721  -0.991046   0.000699  0.961188   
11400  -0.000723  -0.993504   -0.000721  -0.991185   0.000699  0.960988   
11500  -0.000723  -0.993398   -0.000721  -0.991326   0.000699  0.960787   
11600  -0.000722  -0.993289   -0.000721  -0.991470   0.000699  0.960584   
11700  -0.000722  -0.993177   -0.000721  -0.991615   0.000699  0.960380   
11800  -0.000722  -0.993063   -0.000721  -0.991762   0.000698  0.960175   
11900  -0.000722  -0.992945   -0.000721  -0.991911   0.000698  0.959968   
12000  -0.000722  -0.992826   -0.000722  -0.992061   0.000698  0.959759   
12100  -0.000722  -0.992704   -0.000722  -0.992212   0.000698  0.959548   
12200  -0.000722  -0.992579   -0.000722  -0.992365   0.000698  0.959336   
12300  -0.000722  -0.992453   -0.000722  -0.992519   0.000698  0.959122   
12400  -0.000722  -0.992325   -0.000722  -0.992673   0.000697  0.958907   
12500  -0.000722  -0.992194   -0.000722  -0.992829   0.000697  0.958689   
12600  -0.000722  -0.992062   -0.000722  -0.992985   0.000697  0.958470   
12700  -0.000721  -0.991929   -0.000722  -0.993143   0.000697  0.958249   
12800  -0.000721  -0.991794   -0.000722  -0.993300   0.000697  0.958026   
12900  -0.000721  -0.991657   -0.000723  -0.993459   0.000697  0.957801   
13000  -0.000721  -0.991519   -0.000723  -0.993618   0.000697  0.957575   
13100  -0.000721  -0.991379   -0.000723  -0.993777   0.000696  0.957346   
13200  -0.000721  -0.991239   -0.000723  -0.993938   0.000696  0.957116   
13300  -0.000721  -0.991097   -0.000723  -0.994098   0.000696  0.956884   
13400  -0.000721  -0.990954   -0.000723  -0.994259   0.000696  0.956650   
13500  -0.000721  -0.990810   -0.000723  -0.994421   0.000696  0.956415   
13600  -0.000721  -0.990664   -0.000723  -0.994583   0.000695  0.956178   
13700  -0.000720  -0.990518   -0.000724  -0.994745   0.000695  0.955939   
13800  -0.000720  -0.990371   -0.000724  -0.994909   0.000695  0.955699   
13900  -0.000720  -0.990222   -0.000724  -0.995072   0.000695  0.955457   
14000  -0.000720  -0.990073   -0.000724  -0.995237   0.000695  0.955214   
14100  -0.000720  -0.989922   -0.000724  -0.995402   0.000695  0.954970   
14200  -0.000720  -0.989771   -0.000724  -0.995568   0.000694  0.954724   
14300  -0.000720  -0.989618   -0.000724  -0.995734   0.000694  0.954477   
14400  -0.000720  -0.989465   -0.000724  -0.995902   0.000694  0.954229   
14500  -0.000720  -0.989310   -0.000725  -0.996070   0.000694  0.953981   
14600  -0.000719  -0.989155   -0.000725  -0.996239   0.000694  0.953731   
14700  -0.000719  -0.988998   -0.000725  -0.996409   0.000694  0.953481   
14800  -0.000719  -0.988840   -0.000725  -0.996580   0.000693  0.953230   
14900  -0.000719  -0.988681   -0.000725  -0.996753   0.000693  0.952978   
15000  -0.000719  -0.988520   -0.000725  -0.996926   0.000693  0.952727   
15100  -0.000719  -0.988359   -0.000725  -0.997100   0.000693  0.952474   
15200  -0.000719  -0.988196   -0.000725  -0.997275   0.000693  0.952222   
15300  -0.000719  -0.988032   -0.000726  -0.997451   0.000692  0.951969   
15400  -0.000719  -0.987867   -0.000726  -0.997628   0.000692  0.951716   
15500  -0.000718  -0.987700   -0.000726  -0.997806   0.000692  0.951463   
15600  -0.000718  -0.987532   -0.000726  -0.997985   0.000692  0.951210   
15700  -0.000718  -0.987363   -0.000726  -0.998165   0.000692  0.950956   
15800  -0.000718  -0.987193   -0.000726  -0.998345   0.000692  0.950703   
15900  -0.000718  -0.987021   -0.000726  -0.998526   0.000691  0.950450   
16000  -0.000718  -0.986848   -0.000726  -0.998708   0.000691  0.950196   
16100  -0.000718  -0.986673   -0.000727  -0.998891   0.000691  0.949943   
16200  -0.000718  -0.986498   -0.000727  -0.999074   0.000691  0.949689   
16300  -0.000717  -0.986321   -0.000727  -0.999257   0.000691  0.949435   
16400  -0.000717  -0.986142   -0.000727  -0.999441   0.000690  0.949181   
16500  -0.000717  -0.985963   -0.000727  -0.999625   0.000690  0.948927   
16600  -0.000717  -0.985782   -0.000727  -0.999809   0.000690  0.948672   
16700  -0.000717  -0.985600   -0.000727  -0.999993   0.000690  0.948416   
16800  -0.000717  -0.985417   -0.000727  -1.000177   0.000690  0.948160   
16900  -0.000717  -0.985233   -0.000728  -1.000360   0.000689  0.947904   
17000  -0.000716  -0.985048   -0.000728  -1.000544   0.000689  0.947646   
17100  -0.000716  -0.984861   -0.000728  -1.000726   0.000689  0.947387   
17200  -0.000716  -0.984674   -0.000728  -1.000909   0.000689  0.947128   
17300  -0.000716  -0.984486   -0.000728  -1.001090   0.000689  0.946867   
17400  -0.000716  -0.984296   -0.000728  -1.001271   0.000689  0.946604   
17500  -0.000716  -0.984106   -0.000728  -1.001450   0.000688  0.946340   
17600  -0.000716  -0.983915   -0.000729  -1.001629   0.000688  0.946075   
17700  -0.000716  -0.983724   -0.000729  -1.001806   0.000688  0.945807   
17800  -0.000715  -0.983531   -0.000729  -1.001983   0.000688  0.945538   
17900  -0.000715  -0.983338   -0.000729  -1.002158   0.000688  0.945267   
18000  -0.000715  -0.983145   -0.000729  -1.002331   0.000687  0.944994   
18100  -0.000715  -0.982951   -0.000729  -1.002503   0.000687  0.944718   
18200  -0.000715  -0.982756   -0.000729  -1.002673   0.000687  0.944440   
18300  -0.000715  -0.982561   -0.000729  -1.002842   0.000687  0.944160   
18400  -0.000715  -0.982365   -0.000730  -1.003009   0.000687  0.943877   
18500  -0.000714  -0.982170   -0.000730  -1.003175   0.000686  0.943592   
18600  -0.000714  -0.981974   -0.000730  -1.003338   0.000686  0.943304   
18700  -0.000714  -0.981777   -0.000730  -1.003500   0.000686  0.943014   
18800  -0.000714  -0.981581   -0.000730  -1.003659   0.000686  0.942721   
18900  -0.000714  -0.981384   -0.000730  -1.003817   0.000685  0.942425   
19000  -0.000714  -0.981188   -0.000730  -1.003972   0.000685  0.942127   
19100  -0.000714  -0.980991   -0.000730  -1.004126   0.000685  0.941826   
19200  -0.000713  -0.980795   -0.000730  -1.004277   0.000685  0.941523   
19300  -0.000713  -0.980598   -0.000731  -1.004426   0.000685  0.941217   
19400  -0.000713  -0.980402   -0.000731  -1.004573   0.000684  0.940908   
19500  -0.000713  -0.980206   -0.000731  -1.004718   0.000684  0.940596   
19600  -0.000713  -0.980011   -0.000731  -1.004861   0.000684  0.940282   
19700  -0.000713  -0.979815   -0.000731  -1.005001   0.000684  0.939966   
19800  -0.000713  -0.979620   -0.000731  -1.005139   0.000683  0.939647   
19900  -0.000712  -0.979426   -0.000731  -1.005275   0.000683  0.939325   
20000  -0.000712  -0.979233   -0.000731  -1.005407   0.000683  0.939004   
