time     loop_value_0    n_0   loop_value_1    n_1   loop_value_2    n_2  
12300  -0.000721  -0.991644   -0.000723  -0.993385   0.000696  0.956205   
12400  -0.000721  -0.991550   -0.000723  -0.993525   0.000695  0.955941   
12500  -0.000721  -0.991454   -0.000723  -0.993667   0.000695  0.955676   
12600  -0.000721  -0.991356   -0.000723  -0.993811   0.000695  0.955410   
12700  -0.000721  -0.991256   -0.000723  -0.993956   0.000695  0.955144   
12800  -0.000721  -0.991155   -0.000723  -0.994102   0.000695  0.954876   
12900  -0.000721  -0.991052   -0.000723  -0.994250   0.000694  0.954607   
13000  -0.000721  -0.990947   -0.000723  -0.994400   0.000694  0.954337   
13100  -0.000721  -0.990840   -0.000723  -0.994550   0.000694  0.954067   
13200  -0.000721  -0.990732   -0.000724  -0.994702   0.000694  0.953795   
13300  -0.000721  -0.990622   -0.000724  -0.994855   0.000694  0.953523   
13400  -0.000720  -0.990510   -0.000724  -0.995009   0.000693  0.953251   
13500  -0.000720  -0.990396   -0.000724  -0.995165   0.000693  0.952977   
13600  -0.000720  -0.990281   -0.000724  -0.995322   0.000693  0.952703   
13700  -0.000720  -0.990164   -0.000724  -0.995480   0.000693  0.952428   
13800  -0.000720  -0.990045   -0.000724  -0.995638   0.000693  0.952153   
13900  -0.000720  -0.989925   -0.000724  -0.995799   0.000692  0.951878   
14000  -0.000720  -0.989803   -0.000724  -0.995960   0.000692  0.951601   
14100  -0.000720  -0.989679   -0.000725  -0.996122   0.000692  0.951325   
14200  -0.000720  -0.989554   -0.000725  -0.996285   0.000692  0.951048   
14300  -0.000720  -0.989427   -0.000725  -0.996448   0.000692  0.950771   
14400  -0.000720  -0.989299   -0.000725  -0.996613   0.000691  0.950493   
14500  -0.000719  -0.989169   -0.000725  -0.996779   0.000691  0.950215   
14600  -0.000719  -0.989037   -0.000725  -0.996945   0.000691  0.949937   
14700  -0.000719  -0.988904   -0.000725  -0.997112   0.000691  0.949659   
14800  -0.000719  -0.988769   -0.000725  -0.997280   0.000691  0.949381   
14900  -0.000719  -0.988633   -0.000726  -0.997448   0.000690  0.949103   
15000  -0.000719  -0.988495   -0.000726  -0.997617   0.000690  0.948824   
15100  -0.000719  -0.988356   -0.000726  -0.997787   0.000690  0.948546   
15200  -0.000719  -0.988215   -0.000726  -0.997956   0.000690  0.948267   
15300  -0.000719  -0.988073   -0.000726  -0.998127   0.000690  0.947989   
15400  -0.000719  -0.987930   -0.000726  -0.998298   0.000689  0.947710   
15500  -0.000718  -0.987785   -0.000726  -0.998469   0.000689  0.947432   
15600  -0.000718  -0.987639   -0.000726  -0.998640   0.000689  0.947154   
15700  -0.000718  -0.987491   -0.000727  -0.998812   0.000689  0.946876   
15800  -0.000718  -0.987343   -0.000727  -0.998983   0.000689  0.946598   
15900  -0.000718  -0.987192   -0.000727  -0.999155   0.000688  0.946320   
16000  -0.000718  -0.987041   -0.000727  -0.999327   0.000688  0.946043   
16100  -0.000718  -0.986889   -0.000727  -0.999499   0.000688  0.945766   
16200  -0.000718  -0.986735   -0.000727  -0.999671   0.000688  0.945489   
16300  -0.000718  -0.986580   -0.000727  -0.999843   0.000688  0.945213   
16400  -0.000717  -0.986424   -0.000727  -1.000015   0.000687  0.944937   
16500  -0.000717  -0.986267   -0.000728  -1.000186   0.000687  0.944661   
16600  -0.000717  -0.986109   -0.000728  -1.000358   0.000687  0.944385   
16700  -0.000717  -0.985949   -0.000728  -1.000528   0.000687  0.944110   
16800  -0.000717  -0.985789   -0.000728  -1.000699   0.000687  0.943836   
16900  -0.000717  -0.985628   -0.000728  -1.000869   0.000686  0.943562   
17000  -0.000717  -0.985466   -0.000728  -1.001039   0.000686  0.943288   
17100  -0.000717  -0.985302   -0.000728  -1.001208   0.000686  0.943014   
17200  -0.000717  -0.985138   -0.000728  -1.001376   0.000686  0.942741   
17300  -0.000716  -0.984973   -0.000728  -1.001544   0.000686  0.942469   
17400  -0.000716  -0.984808   -0.000729  -1.001711   0.000685  0.942197   
17500  -0.000716  -0.984641   -0.000729  -1.001878   0.000685  0.941925   
17600  -0.000716  -0.984474   -0.000729  -1.002044   0.000685  0.941654   
17700  -0.000716  -0.984306   -0.000729  -1.002208   0.000685  0.941383   
17800  -0.000716  -0.984137   -0.000729  -1.002372   0.000685  0.941113   
17900  -0.000716  -0.983967   -0.000729  -1.002535   0.000684  0.940843   
18000  -0.000716  -0.983797   -0.000729  -1.002697   0.000684  0.940574   
18100  -0.000715  -0.983626   -0.000729  -1.002858   0.000684  0.940305   
18200  -0.000715  -0.983455   -0.000730  -1.003017   0.000684  0.940036   
18300  -0.000715  -0.983283   -0.000730  -1.003176   0.000684  0.939768   
18400  -0.000715  -0.983111   -0.000730  -1.003333   0.000683  0.939500   
18500  -0.000715  -0.982938   -0.000730  -1.003489   0.000683  0.939232   
18600  -0.000715  -0.982764   -0.000730  -1.003644   0.000683  0.938965   
18700  -0.000715  -0.982591   -0.000730  -1.003797   0.000683  0.938698   
18800  -0.000715  -0.982417   -0.000730  -1.003949   0.000683  0.938431   
18900  -0.000714  -0.982242   -0.000730  -1.004100   0.000682  0.938165   
19000  -0.000714  -0.982067   -0.000730  -1.004249   0.000682  0.937898   
19100  -0.000714  -0.981892   -0.000731  -1.004396   0.000682  0.937632   
19200  -0.000714  -0.981717   -0.000731  -1.004542   0.000682  0.937365   
19300  -0.000714  -0.981541   -0.000731  -1.004687   0.000682  0.937099   
19400  -0.000714  -0.981366   -0.000731  -1.004829   0.000681  0.936833   
19500  -0.000714  -0.981190   -0.000731  -1.004970   0.000681  0.936566   
19600  -0.000714  -0.981014   -0.000731  -1.005109   0.000681  0.936300   
19700  -0.000713  -0.980838   -0.000731  -1.005246   0.000681  0.936033   
19800  -0.000713  -0.980661   -0.000731  -1.005382   0.000681  0.935765   
19900  -0.000713  -0.980485   -0.000731  -1.005515   0.000680  0.935498   
20000  -0.000713  -0.980311   -0.000731  -1.005646   0.000680  0.935232   
