time    position_0   position_1   position_2   position_3   
0  [12.5,9.5,]      [6.5,9.5,]      [9.5,12.5,]      [9.5,6.5,]      
100  [12.5,9.50324,]      [6.5,9.49676,]      [9.49676,12.5,]      [9.50324,6.5,]      
200  [12.5,9.50648,]      [6.50001,9.49352,]      [9.49352,12.5,]      [9.50648,6.50001,]      
300  [12.5,9.50971,]      [6.50002,9.49029,]      [9.49029,12.5,]      [9.50971,6.50001,]      
400  [12.5,9.51295,]      [6.50003,9.48705,]      [9.48705,12.5,]      [9.51295,6.50002,]      
500  [12.4999,9.51619,]      [6.50005,9.48381,]      [9.48381,12.5,]      [9.51619,6.50004,]      
600  [12.4999,9.51943,]      [6.50008,9.48057,]      [9.48057,12.4999,]      [9.51943,6.50005,]      
700  [12.4999,9.52267,]      [6.50011,9.47733,]      [9.47733,12.4999,]      [9.52267,6.50007,]      
800  [12.4999,9.5259,]      [6.50014,9.4741,]      [9.4741,12.4999,]      [9.5259,6.50009,]      
900  [12.4998,9.52914,]      [6.50017,9.47086,]      [9.47086,12.4999,]      [9.52914,6.50012,]      
1000  [12.4998,9.53238,]      [6.50022,9.46762,]      [9.46762,12.4999,]      [9.53238,6.50015,]      
1100  [12.4997,9.53562,]      [6.50026,9.46438,]      [9.46438,12.4998,]      [9.53562,6.50018,]      
1200  [12.4997,9.53886,]      [6.50031,9.46114,]      [9.46114,12.4998,]      [9.53886,6.50021,]      
1300  [12.4996,9.54209,]      [6.50036,9.45791,]      [9.45791,12.4998,]      [9.54209,6.50025,]      
1400  [12.4996,9.54533,]      [6.50042,9.45467,]      [9.45467,12.4997,]      [9.54533,6.50028,]      
1500  [12.4995,9.54857,]      [6.50049,9.45143,]      [9.45143,12.4997,]      [9.54857,6.50033,]      
1600  [12.4994,9.55181,]      [6.50055,9.44819,]      [9.44819,12.4996,]      [9.55181,6.50037,]      
1700  [12.4994,9.55505,]      [6.50062,9.44495,]      [9.44495,12.4996,]      [9.55505,6.50042,]      
1800  [12.4993,9.55829,]      [6.5007,9.44171,]      [9.44171,12.4995,]      [9.55829,6.50047,]      
1900  [12.4992,9.56152,]      [6.50078,9.43848,]      [9.43847,12.4995,]      [9.56153,6.50052,]      
2000  [12.4991,9.56476,]      [6.50086,9.43524,]      [9.43523,12.4994,]      [9.56477,6.50058,]      
2100  [12.499,9.568,]      [6.50095,9.432,]      [9.43199,12.4994,]      [9.56801,6.50064,]      
2200  [12.499,9.57124,]      [6.50104,9.42876,]      [9.42875,12.4993,]      [9.57125,6.5007,]      
2300  [12.4989,9.57448,]      [6.50114,9.42552,]      [9.42551,12.4992,]      [9.57449,6.50077,]      
2400  [12.4988,9.57772,]      [6.50124,9.42228,]      [9.42227,12.4992,]      [9.57773,6.50084,]      
