time    position0   position1   position2   position3   
0  [12.5,9.5,]      [6.5,9.5,]      [9.5,12.5,]      [9.5,6.5,]      
0.1  [12.4999,9.49402,]      [6.50014,9.50598,]      [9.41761,12.501,]      [9.58239,6.49897,]      
0.2  [12.4994,9.48804,]      [6.50057,9.51196,]      [9.33485,12.5041,]      [9.66515,6.49591,]      
0.3  [12.4987,9.48203,]      [6.50128,9.51797,]      [9.25137,12.5091,]      [9.74863,6.49085,]      
0.4  [12.4977,9.47601,]      [6.5023,9.52399,]      [9.16682,12.5162,]      [9.83318,6.48382,]      
0.5  [12.4964,9.46995,]      [6.50364,9.53005,]      [9.08094,12.5252,]      [9.91906,6.47482,]      
0.6  [12.4947,9.46384,]      [6.50532,9.53616,]      [8.99352,12.5361,]      [10.0065,6.4639,]      
0.7  [12.4926,9.45767,]      [6.50736,9.54233,]      [8.90813,12.5474,]      [10.0919,6.45256,]      
0.8  [12.4902,9.45143,]      [6.5098,9.54857,]      [8.82723,12.5581,]      [10.1728,6.44192,]      
0.9  [12.4874,9.44511,]      [6.51265,9.55489,]      [8.75044,12.568,]      [10.2496,6.43197,]      
1  [12.484,9.43869,]      [6.51595,9.56131,]      [8.67738,12.5773,]      [10.3226,6.42272,]      
1.1  [12.4803,9.43215,]      [6.51973,9.56785,]      [8.60767,12.5858,]      [10.3923,6.41419,]      
1.2  [12.476,9.42549,]      [6.52402,9.57451,]      [8.54096,12.5936,]      [10.459,6.4064,]      
1.3  [12.4712,9.41867,]      [6.52883,9.58133,]      [8.47692,12.6006,]      [10.5231,6.39938,]      
1.4  [12.4658,9.4117,]      [6.53418,9.5883,]      [8.41525,12.6068,]      [10.5847,6.39316,]      
1.5  [12.4599,9.40455,]      [6.54008,9.59545,]      [8.35571,12.6122,]      [10.6443,6.38776,]      
1.6  [12.4535,9.39722,]      [6.54654,9.60278,]      [8.29811,12.6168,]      [10.7019,6.38321,]      
1.7  [12.4465,9.38969,]      [6.55354,9.61031,]      [8.24231,12.6205,]      [10.7577,6.37951,]      
1.8  [12.4389,9.38197,]      [6.56107,9.61803,]      [8.18825,12.6233,]      [10.8118,6.37665,]      
1.9  [12.4309,9.37405,]      [6.56911,9.62595,]      [8.13595,12.6254,]      [10.864,6.37462,]      
2  [12.4224,9.36594,]      [6.57761,9.63406,]      [8.08553,12.6266,]      [10.9145,6.37338,]      
2.1  [12.4135,9.35765,]      [6.58653,9.64235,]      [8.03717,12.6271,]      [10.9628,6.37286,]      
2.2  [12.4042,9.34921,]      [6.59582,9.65079,]      [7.99115,12.627,]      [11.0088,6.373,]      
2.3  [12.3946,9.34063,]      [6.60541,9.65937,]      [7.94781,12.6263,]      [11.0522,6.37366,]      
2.4  [12.3848,9.33195,]      [6.61523,9.66805,]      [7.90724,12.6252,]      [11.0928,6.3748,]      
2.5  [12.3748,9.32322,]      [6.6252,9.67678,]      [7.86942,12.6236,]      [11.1306,6.37642,]      
2.6  [12.3648,9.31447,]      [6.63524,9.68553,]      [7.8343,12.6215,]      [11.1657,6.37849,]      
2.7  [12.3547,9.30577,]      [6.64526,9.69423,]      [7.80178,12.619,]      [11.1982,6.38102,]      
2.8  [12.3448,9.29717,]      [6.65517,9.70283,]      [7.77171,12.616,]      [11.2283,6.38399,]      
2.9  [12.3351,9.28874,]      [6.6649,9.71126,]      [7.74393,12.6127,]      [11.256,6.38737,]      
3  [12.3257,9.28055,]      [6.67434,9.71945,]      [7.71826,12.6089,]      [11.2817,6.39114,]      
3.1  [12.3166,9.27265,]      [6.68342,9.72735,]      [7.69449,12.6048,]      [11.3055,6.39528,]      
3.2  [12.3079,9.26511,]      [6.69206,9.73488,]      [7.67239,12.6003,]      [11.3276,6.39976,]      
3.3  [12.2998,9.258,]      [6.7002,9.742,]      [7.65175,12.5955,]      [11.3482,6.40453,]      
3.4  [12.2922,9.25137,]      [6.70778,9.74863,]      [7.63237,12.5905,]      [11.3676,6.40957,]      
3.5  [12.2852,9.24527,]      [6.71475,9.75473,]      [7.61406,12.5853,]      [11.3859,6.41484,]      
3.6  [12.2789,9.23974,]      [6.72107,9.76026,]      [7.59664,12.5798,]      [11.4033,6.4203,]      
3.7  [12.2733,9.2348,]      [6.72673,9.7652,]      [7.57995,12.5742,]      [11.42,6.42592,]      
3.8  [12.2683,9.23047,]      [6.7317,9.76952,]      [7.56387,12.5685,]      [11.4361,6.43166,]      
3.9  [12.264,9.22677,]      [6.73601,9.77323,]      [7.54827,12.5627,]      [11.4517,6.43749,]      
4  [12.2603,9.22367,]      [6.73965,9.77632,]      [7.53307,12.5568,]      [11.4669,6.44337,]      
4.1  [12.2573,9.22117,]      [6.74265,9.77882,]      [7.51817,12.5509,]      [11.4817,6.4493,]      
4.2  [12.2549,9.21924,]      [6.74505,9.78076,]      [7.50353,12.545,]      [11.4964,6.45523,]      
4.3  [12.2531,9.21783,]      [6.74688,9.78216,]      [7.48907,12.5391,]      [11.5108,6.46117,]      
4.4  [12.2518,9.21692,]      [6.74821,9.78307,]      [7.47476,12.5332,]      [11.5251,6.46709,]      
4.5  [12.2509,9.21644,]      [6.74907,9.78355,]      [7.46057,12.5273,]      [11.5393,6.47298,]      
4.6  [12.2505,9.21636,]      [6.74953,9.78363,]      [7.44647,12.5214,]      [11.5534,6.47886,]      
4.7  [12.2504,9.21662,]      [6.74963,9.78337,]      [7.43243,12.5156,]      [11.5675,6.48471,]      
4.8  [12.2505,9.21717,]      [6.74943,9.78281,]      [7.41845,12.5098,]      [11.5814,6.49054,]      
4.9  [12.251,9.21797,]      [6.74899,9.78202,]      [7.40453,12.504,]      [11.5953,6.49636,]      
5  [12.2516,9.21896,]      [6.74835,9.78102,]      [7.39067,12.4982,]      [11.6092,6.50217,]      
5.1  [12.2524,9.22011,]      [6.74755,9.77987,]      [7.37688,12.4924,]      [11.623,6.50797,]      
5.2  [12.2533,9.22137,]      [6.74663,9.7786,]      [7.36318,12.4866,]      [11.6367,6.51377,]      
5.3  [12.2543,9.22271,]      [6.74564,9.77726,]      [7.3496,12.4808,]      [11.6503,6.51958,]      
5.4  [12.2554,9.2241,]      [6.74461,9.77586,]      [7.33617,12.475,]      [11.6637,6.52538,]      
5.5  [12.2564,9.22551,]      [6.74357,9.77446,]      [7.32294,12.4692,]      [11.6769,6.53118,]      
5.6  [12.2574,9.2269,]      [6.74255,9.77306,]      [7.30994,12.4634,]      [11.6899,6.53698,]      
5.7  [12.2584,9.22824,]      [6.74157,9.77171,]      [7.29721,12.4576,]      [11.7026,6.54275,]      
5.8  [12.2593,9.22952,]      [6.74065,9.77044,]      [7.28479,12.4519,]      [11.7151,6.5485,]      
5.9  [12.2601,9.23069,]      [6.73983,9.76925,]      [7.27271,12.4462,]      [11.7271,6.55421,]      
6  [12.2608,9.23175,]      [6.73911,9.76819,]      [7.26098,12.4405,]      [11.7389,6.55985,]      
6.1  [12.2614,9.23266,]      [6.73853,9.76728,]      [7.24962,12.4349,]      [11.7502,6.56543,]      
6.2  [12.2619,9.2334,]      [6.73809,9.76654,]      [7.23865,12.4295,]      [11.7612,6.57091,]      
6.3  [12.2621,9.23394,]      [6.73782,9.76599,]      [7.22804,12.4241,]      [11.7718,6.57628,]      
6.4  [12.2622,9.23426,]      [6.73774,9.76566,]      [7.2178,12.4188,]      [11.782,6.58151,]      
6.5  [12.2621,9.23435,]      [6.73787,9.76556,]      [7.20792,12.4137,]      [11.7919,6.5866,]      
6.6  [12.2617,9.23418,]      [6.73822,9.76572,]      [7.19837,12.4087,]      [11.8014,6.59153,]      
6.7  [12.2611,9.23374,]      [6.73882,9.76616,]      [7.18913,12.4039,]      [11.8106,6.59627,]      
6.8  [12.2602,9.23302,]      [6.73969,9.76687,]      [7.18018,12.3994,]      [11.8196,6.60081,]      
6.9  [12.2591,9.23199,]      [6.74085,9.76789,]      [7.1715,12.395,]      [11.8282,6.60515,]      
7  [12.2576,9.23066,]      [6.74232,9.76921,]      [7.16305,12.3908,]      [11.8367,6.60926,]      
7.1  [12.2558,9.22903,]      [6.74413,9.77084,]      [7.1548,12.3869,]      [11.8449,6.61315,]      
7.2  [12.2536,9.22708,]      [6.74627,9.77278,]      [7.14673,12.3831,]      [11.8529,6.61681,]      
7.3  [12.2511,9.22483,]      [6.74879,9.77502,]      [7.13881,12.3797,]      [11.8608,6.62023,]      
7.4  [12.2482,9.22228,]      [6.75168,9.77755,]      [7.13101,12.3764,]      [11.8686,6.62342,]      
7.5  [12.2449,9.21946,]      [6.75496,9.78036,]      [7.1233,12.3734,]      [11.8763,6.62638,]      
7.6  [12.2412,9.21637,]      [6.75863,9.78343,]      [7.11565,12.3706,]      [11.8839,6.62911,]      
7.7  [12.2371,9.21305,]      [6.7627,9.78674,]      [7.10802,12.368,]      [11.8915,6.63162,]      
7.8  [12.2327,9.20952,]      [6.76717,9.79025,]      [7.1004,12.3656,]      [11.8991,6.63392,]      
7.9  [12.2278,9.20582,]      [6.77203,9.79394,]      [7.09275,12.3634,]      [11.9068,6.63602,]      
8  [12.2226,9.20197,]      [6.77726,9.79776,]      [7.08505,12.3615,]      [11.9145,6.63792,]      
8.1  [12.217,9.19803,]      [6.78284,9.80168,]      [7.07726,12.3596,]      [11.9222,6.63966,]      
8.2  [12.211,9.19402,]      [6.78874,9.80566,]      [7.06936,12.358,]      [11.9301,6.64123,]      
8.3  [12.2048,9.18999,]      [6.79494,9.80966,]      [7.06133,12.3565,]      [11.9381,6.64265,]      
8.4  [12.1983,9.18599,]      [6.8014,9.81363,]      [7.05313,12.3551,]      [11.9463,6.64394,]      
8.5  [12.1917,9.18206,]      [6.80806,9.81753,]      [7.04475,12.3539,]      [11.9547,6.64512,]      
8.6  [12.1848,9.17824,]      [6.81488,9.82131,]      [7.03617,12.3527,]      [11.9632,6.64619,]      
8.7  [12.1779,9.17456,]      [6.82181,9.82494,]      [7.02736,12.3517,]      [11.972,6.64718,]      
8.8  [12.1709,9.17108,]      [6.82878,9.82838,]      [7.01831,12.3507,]      [11.981,6.6481,]      
8.9  [12.1639,9.16781,]      [6.83574,9.83159,]      [7.00901,12.3497,]      [11.9903,6.64897,]      
9  [12.157,9.1648,]      [6.84263,9.83455,]      [6.99944,12.3488,]      [11.9999,6.6498,]      
9.1  [12.1502,9.16206,]      [6.84939,9.83723,]      [6.98959,12.348,]      [12.0097,6.65059,]      
9.2  [12.1436,9.15963,]      [6.85595,9.83959,]      [6.97947,12.3471,]      [12.0198,6.65133,]      
9.3  [12.1373,9.15751,]      [6.86227,9.84164,]      [6.9691,12.3463,]      [12.0301,6.65203,]      
9.4  [12.1313,9.15573,]      [6.86829,9.84335,]      [6.95851,12.3456,]      [12.0407,6.65268,]      
9.5  [12.1256,9.15429,]      [6.87398,9.84471,]      [6.94773,12.3449,]      [12.0514,6.6533,]      
9.6  [12.1203,9.1532,]      [6.8793,9.84572,]      [6.93679,12.3442,]      [12.0623,6.65387,]      
9.7  [12.1153,9.15246,]      [6.88421,9.84637,]      [6.92573,12.3435,]      [12.0733,6.6544,]      
9.8  [12.1108,9.15207,]      [6.88871,9.84667,]      [6.91459,12.3428,]      [12.0844,6.65491,]      
9.9  [12.1068,9.15204,]      [6.89277,9.84662,]      [6.9034,12.3422,]      [12.0955,6.65538,]      
10  [12.1032,9.15235,]      [6.8964,9.84622,]      [6.89221,12.3416,]      [12.1066,6.65582,]      
10.001  [12.1032,9.15235,]      [6.8964,9.84622,]      [6.89221,12.3416,]      [12.1066,6.65582,]      
