time    position0   position1   position2   position3   
0  [12.5,9.5,]      [6.5,9.5,]      [9.5,12.5,]      [9.5,6.5,]      
1000  [12.5001,9.53206,]      [6.49988,9.46794,]      [9.46794,12.5001,]      [9.53206,6.49988,]      
2000  [12.5005,9.56411,]      [6.49953,9.43589,]      [9.43589,12.5005,]      [9.56411,6.49953,]      
3000  [12.5011,9.59616,]      [6.49895,9.40384,]      [9.40384,12.5011,]      [9.59616,6.49895,]      
4000  [12.5019,9.62821,]      [6.49812,9.37179,]      [9.37179,12.5019,]      [9.62821,6.49812,]      
5000  [12.503,9.66027,]      [6.49702,9.33973,]      [9.33973,12.503,]      [9.66027,6.49702,]      
6000  [12.5044,9.69236,]      [6.49564,9.30764,]      [9.30764,12.5044,]      [9.69236,6.49564,]      
7000  [12.5061,9.72453,]      [6.49392,9.27547,]      [9.27547,12.5061,]      [9.72453,6.49392,]      
8000  [12.5082,9.75681,]      [6.49181,9.24319,]      [9.24319,12.5082,]      [9.75681,6.49181,]      
9000  [12.5108,9.78927,]      [6.48923,9.21073,]      [9.21073,12.5108,]      [9.78927,6.48923,]      
10000  [12.5139,9.82201,]      [6.4861,9.17799,]      [9.17799,12.5139,]      [9.82201,6.4861,]      
11000  [12.5177,9.8551,]      [6.48231,9.1449,]      [9.1449,12.5177,]      [9.8551,6.48231,]      
12000  [12.5222,9.88868,]      [6.47778,9.11132,]      [9.11132,12.5222,]      [9.88868,6.47778,]      
13000  [12.5276,9.92288,]      [6.47239,9.07712,]      [9.07712,12.5276,]      [9.92288,6.47239,]      
14000  [12.5339,9.95785,]      [6.46606,9.04215,]      [9.04215,12.5339,]      [9.95785,6.46606,]      
15000  [12.5413,9.99377,]      [6.45871,9.00623,]      [9.00623,12.5413,]      [9.99377,6.45871,]      
16000  [12.5498,10.0306,]      [6.45022,8.96943,]      [8.96943,12.5498,]      [10.0306,6.45022,]      
17000  [12.5595,10.0679,]      [6.44051,8.93207,]      [8.93207,12.5595,]      [10.0679,6.44051,]      
18000  [12.5703,10.1058,]      [6.42966,8.89416,]      [8.89416,12.5703,]      [10.1058,6.42966,]      
19000  [12.5822,10.1443,]      [6.41779,8.85575,]      [8.85575,12.5822,]      [10.1443,6.41779,]      
20000  [12.595,10.1831,]      [6.40501,8.81686,]      [8.81686,12.595,]      [10.1831,6.40501,]      
21000  [12.6085,10.2224,]      [6.39146,8.77756,]      [8.77756,12.6085,]      [10.2224,6.39146,]      
22000  [12.6227,10.2621,]      [6.37728,8.73791,]      [8.73791,12.6227,]      [10.2621,6.37728,]      
23000  [12.6374,10.302,]      [6.36262,8.69796,]      [8.69796,12.6374,]      [10.302,6.36262,]      
24000  [12.6524,10.3422,]      [6.34762,8.6578,]      [8.6578,12.6524,]      [10.3422,6.34762,]      
25000  [12.6676,10.3825,]      [6.33242,8.61748,]      [8.61748,12.6676,]      [10.3825,6.33242,]      
26000  [12.6829,10.4229,]      [6.31713,8.57705,]      [8.57705,12.6829,]      [10.4229,6.31713,]      
27000  [12.6981,10.4634,]      [6.30186,8.53657,]      [8.53657,12.6981,]      [10.4634,6.30186,]      
28000  [12.7133,10.5039,]      [6.28668,8.49607,]      [8.49607,12.7133,]      [10.5039,6.28668,]      
29000  [12.7284,10.5444,]      [6.27165,8.45561,]      [8.45561,12.7284,]      [10.5444,6.27165,]      
30000  [12.7433,10.5848,]      [6.25673,8.41521,]      [8.41521,12.7433,]      [10.5848,6.25673,]      
31000  [12.7581,10.6251,]      [6.24186,8.37493,]      [8.37493,12.7581,]      [10.6251,6.24186,]      
32000  [12.7731,10.6652,]      [6.2269,8.33482,]      [8.33482,12.7731,]      [10.6652,6.2269,]      
33000  [12.7883,10.705,]      [6.21175,8.29496,]      [8.29496,12.7883,]      [10.705,6.21175,]      
34000  [12.8037,10.7446,]      [6.19631,8.25543,]      [8.25543,12.8037,]      [10.7446,6.19631,]      
35000  [12.8195,10.7836,]      [6.18056,8.21637,]      [8.21637,12.8195,]      [10.7836,6.18056,]      
36000  [12.8355,10.8221,]      [6.16455,8.17793,]      [8.17793,12.8355,]      [10.8221,6.16455,]      
37000  [12.8516,10.8597,]      [6.14839,8.1403,]      [8.1403,12.8516,]      [10.8597,6.14839,]      
38000  [12.8678,10.8963,]      [6.13219,8.10369,]      [8.10369,12.8678,]      [10.8963,6.13219,]      
39000  [12.8839,10.9317,]      [6.11609,8.06834,]      [8.06834,12.8839,]      [10.9317,6.11609,]      
40000  [12.8998,10.9655,]      [6.10023,8.03451,]      [8.0345,12.8998,]      [10.9655,6.10023,]      
41000  [12.9153,10.9976,]      [6.08472,8.00242,]      [8.00242,12.9153,]      [10.9976,6.08472,]      
42000  [12.9303,11.0279,]      [6.06978,7.97213,]      [7.97213,12.9303,]      [11.0279,6.06978,]      
43000  [12.9445,11.0566,]      [6.05558,7.94345,]      [7.94344,12.9445,]      [11.0566,6.05558,]      
44000  [12.9579,11.0837,]      [6.04215,7.91627,]      [7.91626,12.9579,]      [11.0837,6.04215,]      
45000  [12.9705,11.1095,]      [6.02957,7.89047,]      [7.89046,12.9705,]      [11.1095,6.02957,]      
46000  [12.9821,11.1341,]      [6.01792,7.86588,]      [7.86587,12.9821,]      [11.1341,6.01792,]      
47000  [12.9927,11.1577,]      [6.00733,7.84235,]      [7.84233,12.9927,]      [11.1577,6.00733,]      
48000  [13.0022,11.1804,]      [5.99792,7.81965,]      [7.81964,13.0022,]      [11.1804,5.99792,]      
49000  [13.0102,11.2025,]      [5.98992,7.79756,]      [7.79755,13.0102,]      [11.2024,5.98991,]      
50000  [13.0167,11.2242,]      [5.98341,7.77586,]      [7.77584,13.0167,]      [11.2242,5.9834,]      
51000  [13.0217,11.2457,]      [5.97838,7.75435,]      [7.75433,13.0217,]      [11.2457,5.97838,]      
52000  [13.0253,11.2672,]      [5.97483,7.73288,]      [7.73286,13.0253,]      [11.2671,5.97483,]      
53000  [13.0274,11.2888,]      [5.97272,7.71129,]      [7.71126,13.0274,]      [11.2887,5.97271,]      
54000  [13.0282,11.3106,]      [5.97199,7.68944,]      [7.68941,13.0281,]      [11.3106,5.97198,]      
