time     loop_value_0    n_0   loop_value_1    n_1   loop_value_2    n_2  
2900  -0.000716  -0.984323   -0.000710  -0.976534   0.000714  0.982068   
3000  -0.000716  -0.984329   -0.000710  -0.976560   0.000714  0.982006   
3100  -0.000716  -0.984336   -0.000710  -0.976586   0.000714  0.981942   
3200  -0.000716  -0.984342   -0.000710  -0.976613   0.000714  0.981876   
3300  -0.000716  -0.984348   -0.000710  -0.976640   0.000714  0.981808   
3400  -0.000716  -0.984355   -0.000710  -0.976669   0.000714  0.981738   
3500  -0.000716  -0.984361   -0.000710  -0.976698   0.000714  0.981665   
3600  -0.000716  -0.984367   -0.000710  -0.976728   0.000714  0.981590   
3700  -0.000716  -0.984373   -0.000710  -0.976759   0.000714  0.981513   
3800  -0.000716  -0.984379   -0.000710  -0.976790   0.000714  0.981433   
3900  -0.000716  -0.984385   -0.000711  -0.976822   0.000714  0.981352   
4000  -0.000716  -0.984390   -0.000711  -0.976855   0.000714  0.981268   
4100  -0.000716  -0.984396   -0.000711  -0.976889   0.000714  0.981182   
4200  -0.000716  -0.984401   -0.000711  -0.976923   0.000714  0.981093   
4300  -0.000716  -0.984405   -0.000711  -0.976958   0.000714  0.981002   
4400  -0.000716  -0.984410   -0.000711  -0.976994   0.000713  0.980909   
4500  -0.000716  -0.984414   -0.000711  -0.977031   0.000713  0.980814   
4600  -0.000716  -0.984418   -0.000711  -0.977068   0.000713  0.980716   
4700  -0.000716  -0.984422   -0.000711  -0.977106   0.000713  0.980616   
4800  -0.000716  -0.984425   -0.000711  -0.977146   0.000713  0.980514   
4900  -0.000716  -0.984428   -0.000711  -0.977185   0.000713  0.980409   
5000  -0.000716  -0.984430   -0.000711  -0.977226   0.000713  0.980302   
5100  -0.000716  -0.984432   -0.000711  -0.977267   0.000713  0.980192   
5200  -0.000716  -0.984433   -0.000711  -0.977310   0.000713  0.980081   
5300  -0.000716  -0.984434   -0.000711  -0.977353   0.000713  0.979966   
5400  -0.000716  -0.984434   -0.000711  -0.977396   0.000713  0.979850   
5500  -0.000716  -0.984434   -0.000711  -0.977441   0.000713  0.979731   
5600  -0.000716  -0.984433   -0.000711  -0.977487   0.000713  0.979610   
5700  -0.000716  -0.984432   -0.000711  -0.977533   0.000712  0.979486   
5800  -0.000716  -0.984430   -0.000711  -0.977581   0.000712  0.979360   
5900  -0.000716  -0.984427   -0.000711  -0.977629   0.000712  0.979231   
6000  -0.000716  -0.984423   -0.000711  -0.977678   0.000712  0.979100   
6100  -0.000716  -0.984419   -0.000711  -0.977728   0.000712  0.978967   
6200  -0.000716  -0.984414   -0.000711  -0.977780   0.000712  0.978831   
6300  -0.000716  -0.984408   -0.000711  -0.977832   0.000712  0.978692   
6400  -0.000716  -0.984402   -0.000711  -0.977885   0.000712  0.978552   
6500  -0.000716  -0.984394   -0.000711  -0.977939   0.000712  0.978409   
6600  -0.000716  -0.984386   -0.000711  -0.977994   0.000712  0.978263   
6700  -0.000716  -0.984376   -0.000711  -0.978050   0.000711  0.978115   
6800  -0.000716  -0.984366   -0.000711  -0.978108   0.000711  0.977964   
6900  -0.000716  -0.984355   -0.000711  -0.978166   0.000711  0.977811   
7000  -0.000716  -0.984343   -0.000712  -0.978225   0.000711  0.977656   
7100  -0.000716  -0.984329   -0.000712  -0.978286   0.000711  0.977498   
7200  -0.000716  -0.984315   -0.000712  -0.978348   0.000711  0.977338   
7300  -0.000716  -0.984300   -0.000712  -0.978411   0.000711  0.977175   
7400  -0.000716  -0.984283   -0.000712  -0.978475   0.000711  0.977010   
7500  -0.000716  -0.984266   -0.000712  -0.978540   0.000711  0.976842   
7600  -0.000716  -0.984247   -0.000712  -0.978607   0.000710  0.976672   
7700  -0.000716  -0.984227   -0.000712  -0.978675   0.000710  0.976500   
7800  -0.000716  -0.984206   -0.000712  -0.978744   0.000710  0.976325   
7900  -0.000716  -0.984184   -0.000712  -0.978814   0.000710  0.976148   
8000  -0.000716  -0.984160   -0.000712  -0.978886   0.000710  0.975968   
8100  -0.000716  -0.984135   -0.000712  -0.978959   0.000710  0.975786   
8200  -0.000716  -0.984109   -0.000712  -0.979033   0.000710  0.975601   
8300  -0.000716  -0.984081   -0.000712  -0.979109   0.000709  0.975415   
8400  -0.000716  -0.984052   -0.000712  -0.979186   0.000709  0.975226   
8500  -0.000716  -0.984022   -0.000712  -0.979265   0.000709  0.975034   
8600  -0.000716  -0.983990   -0.000712  -0.979345   0.000709  0.974840   
8700  -0.000716  -0.983957   -0.000712  -0.979427   0.000709  0.974644   
8800  -0.000716  -0.983923   -0.000712  -0.979510   0.000709  0.974446   
8900  -0.000716  -0.983887   -0.000713  -0.979594   0.000709  0.974245   
9000  -0.000716  -0.983849   -0.000713  -0.979680   0.000708  0.974042   
9100  -0.000716  -0.983810   -0.000713  -0.979767   0.000708  0.973837   
9200  -0.000716  -0.983770   -0.000713  -0.979856   0.000708  0.973629   
9300  -0.000716  -0.983727   -0.000713  -0.979947   0.000708  0.973419   
9400  -0.000716  -0.983684   -0.000713  -0.980039   0.000708  0.973208   
9500  -0.000715  -0.983638   -0.000713  -0.980133   0.000708  0.972994   
9600  -0.000715  -0.983591   -0.000713  -0.980228   0.000708  0.972778   
9700  -0.000715  -0.983543   -0.000713  -0.980325   0.000707  0.972559   
9800  -0.000715  -0.983493   -0.000713  -0.980424   0.000707  0.972339   
9900  -0.000715  -0.983441   -0.000713  -0.980524   0.000707  0.972117   
10000  -0.000715  -0.983387   -0.000713  -0.980626   0.000707  0.971892   
10100  -0.000715  -0.983332   -0.000713  -0.980729   0.000707  0.971666   
10200  -0.000715  -0.983275   -0.000713  -0.980834   0.000707  0.971437   
10300  -0.000715  -0.983216   -0.000714  -0.980941   0.000706  0.971207   
10400  -0.000715  -0.983156   -0.000714  -0.981049   0.000706  0.970975   
10500  -0.000715  -0.983093   -0.000714  -0.981159   0.000706  0.970741   
10600  -0.000715  -0.983029   -0.000714  -0.981271   0.000706  0.970505   
10700  -0.000715  -0.982964   -0.000714  -0.981384   0.000706  0.970267   
10800  -0.000715  -0.982896   -0.000714  -0.981499   0.000706  0.970028   
10900  -0.000715  -0.982827   -0.000714  -0.981616   0.000705  0.969787   
11000  -0.000715  -0.982756   -0.000714  -0.981734   0.000705  0.969544   
11100  -0.000715  -0.982683   -0.000714  -0.981854   0.000705  0.969299   
11200  -0.000715  -0.982608   -0.000714  -0.981976   0.000705  0.969053   
11300  -0.000715  -0.982531   -0.000714  -0.982099   0.000705  0.968805   
11400  -0.000715  -0.982453   -0.000714  -0.982224   0.000704  0.968556   
11500  -0.000715  -0.982372   -0.000715  -0.982351   0.000704  0.968305   
11600  -0.000714  -0.982290   -0.000715  -0.982479   0.000704  0.968053   
11700  -0.000714  -0.982206   -0.000715  -0.982609   0.000704  0.967799   
11800  -0.000714  -0.982120   -0.000715  -0.982740   0.000704  0.967544   
11900  -0.000714  -0.982033   -0.000715  -0.982873   0.000704  0.967288   
12000  -0.000714  -0.981943   -0.000715  -0.983008   0.000703  0.967030   
12100  -0.000714  -0.981852   -0.000715  -0.983144   0.000703  0.966771   
12200  -0.000714  -0.981758   -0.000715  -0.983281   0.000703  0.966511   
12300  -0.000714  -0.981663   -0.000715  -0.983421   0.000703  0.966249   
12400  -0.000714  -0.981566   -0.000715  -0.983561   0.000703  0.965987   
12500  -0.000714  -0.981467   -0.000716  -0.983704   0.000702  0.965723   
12600  -0.000714  -0.981366   -0.000716  -0.983847   0.000702  0.965459   
12700  -0.000714  -0.981264   -0.000716  -0.983992   0.000702  0.965193   
12800  -0.000714  -0.981159   -0.000716  -0.984139   0.000702  0.964927   
12900  -0.000714  -0.981053   -0.000716  -0.984287   0.000702  0.964659   
13000  -0.000714  -0.980945   -0.000716  -0.984436   0.000701  0.964391   
13100  -0.000713  -0.980835   -0.000716  -0.984587   0.000701  0.964122   
13200  -0.000713  -0.980723   -0.000716  -0.984738   0.000701  0.963852   
13300  -0.000713  -0.980610   -0.000716  -0.984892   0.000701  0.963581   
13400  -0.000713  -0.980494   -0.000716  -0.985046   0.000701  0.963310   
13500  -0.000713  -0.980377   -0.000717  -0.985202   0.000700  0.963038   
13600  -0.000713  -0.980258   -0.000717  -0.985358   0.000700  0.962766   
13700  -0.000713  -0.980138   -0.000717  -0.985516   0.000700  0.962493   
13800  -0.000713  -0.980015   -0.000717  -0.985675   0.000700  0.962219   
13900  -0.000713  -0.979891   -0.000717  -0.985835   0.000700  0.961945   
14000  -0.000713  -0.979765   -0.000717  -0.985997   0.000699  0.961671   
14100  -0.000713  -0.979637   -0.000717  -0.986159   0.000699  0.961396   
14200  -0.000712  -0.979508   -0.000717  -0.986322   0.000699  0.961121   
14300  -0.000712  -0.979377   -0.000718  -0.986486   0.000699  0.960845   
14400  -0.000712  -0.979244   -0.000718  -0.986650   0.000699  0.960569   
14500  -0.000712  -0.979110   -0.000718  -0.986816   0.000698  0.960293   
14600  -0.000712  -0.978974   -0.000718  -0.986982   0.000698  0.960017   
14700  -0.000712  -0.978836   -0.000718  -0.987149   0.000698  0.959741   
14800  -0.000712  -0.978697   -0.000718  -0.987317   0.000698  0.959464   
14900  -0.000712  -0.978556   -0.000718  -0.987486   0.000698  0.959188   
15000  -0.000712  -0.978414   -0.000718  -0.987655   0.000697  0.958911   
15100  -0.000712  -0.978270   -0.000719  -0.987824   0.000697  0.958635   
15200  -0.000711  -0.978125   -0.000719  -0.987994   0.000697  0.958358   
15300  -0.000711  -0.977978   -0.000719  -0.988164   0.000697  0.958082   
15400  -0.000711  -0.977830   -0.000719  -0.988335   0.000697  0.957806   
15500  -0.000711  -0.977680   -0.000719  -0.988506   0.000696  0.957529   
15600  -0.000711  -0.977529   -0.000719  -0.988678   0.000696  0.957253   
15700  -0.000711  -0.977377   -0.000719  -0.988849   0.000696  0.956977   
15800  -0.000711  -0.977223   -0.000719  -0.989021   0.000696  0.956702   
15900  -0.000711  -0.977068   -0.000720  -0.989193   0.000696  0.956426   
16000  -0.000711  -0.976911   -0.000720  -0.989365   0.000695  0.956151   
16100  -0.000710  -0.976754   -0.000720  -0.989537   0.000695  0.955876   
16200  -0.000710  -0.976595   -0.000720  -0.989709   0.000695  0.955602   
16300  -0.000710  -0.976434   -0.000720  -0.989881   0.000695  0.955328   
16400  -0.000710  -0.976273   -0.000720  -0.990053   0.000695  0.955054   
16500  -0.000710  -0.976110   -0.000720  -0.990224   0.000694  0.954780   
16600  -0.000710  -0.975947   -0.000720  -0.990395   0.000694  0.954507   
16700  -0.000710  -0.975782   -0.000721  -0.990566   0.000694  0.954235   
16800  -0.000710  -0.975616   -0.000721  -0.990737   0.000694  0.953962   
16900  -0.000710  -0.975449   -0.000721  -0.990907   0.000694  0.953691   
17000  -0.000709  -0.975281   -0.000721  -0.991076   0.000693  0.953419   
17100  -0.000709  -0.975112   -0.000721  -0.991245   0.000693  0.953148   
17200  -0.000709  -0.974943   -0.000721  -0.991414   0.000693  0.952878   
17300  -0.000709  -0.974772   -0.000721  -0.991582   0.000693  0.952608   
17400  -0.000709  -0.974600   -0.000721  -0.991749   0.000693  0.952338   
17500  -0.000709  -0.974428   -0.000721  -0.991915   0.000693  0.952069   
17600  -0.000709  -0.974255   -0.000722  -0.992081   0.000692  0.951801   
17700  -0.000709  -0.974080   -0.000722  -0.992245   0.000692  0.951533   
17800  -0.000708  -0.973906   -0.000722  -0.992409   0.000692  0.951265   
17900  -0.000708  -0.973730   -0.000722  -0.992572   0.000692  0.950998   
18000  -0.000708  -0.973554   -0.000722  -0.992734   0.000692  0.950731   
18100  -0.000708  -0.973377   -0.000722  -0.992894   0.000691  0.950465   
18200  -0.000708  -0.973200   -0.000722  -0.993054   0.000691  0.950199   
18300  -0.000708  -0.973022   -0.000722  -0.993212   0.000691  0.949934   
18400  -0.000708  -0.972843   -0.000723  -0.993369   0.000691  0.949669   
18500  -0.000707  -0.972664   -0.000723  -0.993525   0.000691  0.949404   
18600  -0.000707  -0.972484   -0.000723  -0.993680   0.000690  0.949139   
18700  -0.000707  -0.972304   -0.000723  -0.993833   0.000690  0.948875   
18800  -0.000707  -0.972124   -0.000723  -0.993984   0.000690  0.948611   
18900  -0.000707  -0.971943   -0.000723  -0.994135   0.000690  0.948348   
19000  -0.000707  -0.971762   -0.000723  -0.994283   0.000690  0.948084   
19100  -0.000707  -0.971580   -0.000723  -0.994431   0.000689  0.947821   
19200  -0.000707  -0.971399   -0.000723  -0.994576   0.000689  0.947557   
19300  -0.000706  -0.971217   -0.000724  -0.994720   0.000689  0.947294   
19400  -0.000706  -0.971035   -0.000724  -0.994862   0.000689  0.947030   
19500  -0.000706  -0.970852   -0.000724  -0.995003   0.000689  0.946767   
19600  -0.000706  -0.970670   -0.000724  -0.995142   0.000688  0.946503   
19700  -0.000706  -0.970487   -0.000724  -0.995279   0.000688  0.946240   
19800  -0.000706  -0.970305   -0.000724  -0.995414   0.000688  0.945975   
19900  -0.000706  -0.970122   -0.000724  -0.995547   0.000688  0.945711   
20000  -0.000706  -0.969941   -0.000724  -0.995677   0.000688  0.945448   
